Rodada;NumeroArea;ProcessoMinerario;Situacao;Modalidade;RegimeDisponibilidade;Municipio;UnidadeFederacao;AreaPoligonal;ValorLanceVencedorReais;NomeVencedor;CpfCnpjVencedor
7;4072;872753/2010;Edital Cancelado;Oferta Pública;Pesquisa;NOVO HORIZONTE;Bahia;986,04;0,00;;
7;4073;872764/2011;Edital Cancelado;Oferta Pública;Pesquisa;CARINHANHA;Bahia;1927,90;0,00;;
7;4074;872766/2016;Edital Cancelado;Oferta Pública;Pesquisa;MIGUEL CALMON;Bahia;1599,15;0,00;;
7;4075;872769/2016;Edital Cancelado;Oferta Pública;Pesquisa;MAIRI;Bahia;1841,74;0,00;;
7;4076;872771/2016;Edital Cancelado;Oferta Pública;Pesquisa;MAIRI;Bahia;1627,56;0,00;;
7;4077;872774/2016;Edital Cancelado;Oferta Pública;Pesquisa;JUAZEIRO;Bahia;1128,52;0,00;;
7;4078;872775/2016;Edital Cancelado;Oferta Pública;Pesquisa;JUAZEIRO;Bahia;676,96;0,00;;
7;4079;872814/2016;Edital Cancelado;Oferta Pública;Pesquisa;TANQUE NOVO;Bahia;273,35;0,00;;
7;4080;872815/2010;Edital Cancelado;Oferta Pública;Pesquisa;SÃO DESIDÉRIO;Bahia;973,79;0,00;;
7;4081;872816/2010;Edital Cancelado;Oferta Pública;Pesquisa;SÃO DESIDÉRIO;Bahia;964,54;0,00;;
7;4082;872834/2011;Edital Cancelado;Oferta Pública;Pesquisa;DOM BASÍLIO;Bahia;1589,85;0,00;;
7;4083;872838/2016;Edital Cancelado;Oferta Pública;Pesquisa;MAIRI;Bahia;1949,31;0,00;;
7;4084;872847/2013;Edital Cancelado;Oferta Pública;Pesquisa;CURAÇÁ;Bahia;1991,80;0,00;;
7;4085;872851/2016;Edital Cancelado;Oferta Pública;Pesquisa;SERROLÂNDIA;Bahia;1337,38;0,00;;
7;4086;872903/2010;Edital Cancelado;Oferta Pública;Pesquisa;ITAPEBI;Bahia;969,08;0,00;;
7;4087;872923/2011;Edital Cancelado;Oferta Pública;Pesquisa;MONTE SANTO;Bahia;877,35;0,00;;
7;4088;872939/2015;Edital Cancelado;Oferta Pública;Pesquisa;IRAQUARA;Bahia;999,08;0,00;;
7;4089;872960/2006;Edital Cancelado;Oferta Pública;Lavra-Concessão;CAMPO FORMOSO;Bahia;66,22;0,00;;
7;4090;873006/2005;Edital Cancelado;Oferta Pública;Lavra-Concessão;ITATIM;Bahia;1000,00;0,00;;
7;4091;873014/2005;Edital Cancelado;Oferta Pública;Lavra-Concessão;ITATIM;Bahia;998,56;0,00;;
7;4092;873034/2008;Edital Cancelado;Oferta Pública;Lavra-Concessão;BARREIRAS;Bahia;2000,00;0,00;;
7;4093;873074/2016;Edital Cancelado;Oferta Pública;Pesquisa;SÃO SEBASTIÃO DO PASSÉ;Bahia;973,43;0,00;;
7;4094;873161/2006;Edital Cancelado;Oferta Pública;Pesquisa;IGUAÍ;Bahia;1669,86;0,00;;
7;4095;873204/2011;Edital Cancelado;Oferta Pública;Pesquisa;ABARÉ;Bahia;1997,61;0,00;;
7;4096;873214/2006;Edital Cancelado;Oferta Pública;Pesquisa;VÁRZEA DA ROÇA;Bahia;172,11;0,00;;
7;4097;873217/2009;Edital Cancelado;Oferta Pública;Pesquisa;CATURAMA;Bahia;19,70;0,00;;
7;4098;873218/2006;Edital Cancelado;Oferta Pública;Lavra-Concessão;MACURURÉ;Bahia;1699,35;0,00;;
7;4099;873218/2009;Edital Cancelado;Oferta Pública;Pesquisa;LIVRAMENTO DE NOSSA SENHORA;Bahia;25,25;0,00;;
7;4100;873394/2006;Edital Cancelado;Oferta Pública;Lavra-Concessão;DIAS D'ÁVILA;Bahia;22,87;0,00;;
7;4101;873454/2011;Edital Cancelado;Oferta Pública;Pesquisa;DOM BASÍLIO;Bahia;469,57;0,00;;
7;4102;873465/2011;Edital Cancelado;Oferta Pública;Pesquisa;ESPLANADA;Bahia;3,21;0,00;;
7;4103;873469/2011;Edital Cancelado;Oferta Pública;Pesquisa;CURAÇÁ;Bahia;1497,52;0,00;;
7;4104;873470/2011;Edital Cancelado;Oferta Pública;Pesquisa;CURAÇÁ;Bahia;1991,11;0,00;;
7;4105;873510/2005;Edital Cancelado;Oferta Pública;Pesquisa;CASA NOVA;Bahia;864,07;0,00;;
7;4106;873518/2011;Edital Cancelado;Oferta Pública;Pesquisa;JUAZEIRO;Bahia;1956,02;0,00;;
7;4107;873607/2011;Edital Cancelado;Oferta Pública;Pesquisa;CURAÇÁ;Bahia;1731,14;0,00;;
7;4108;873608/2011;Edital Cancelado;Oferta Pública;Pesquisa;CURAÇÁ;Bahia;1895,17;0,00;;
7;4109;873609/2011;Edital Cancelado;Oferta Pública;Pesquisa;CURAÇÁ;Bahia;1629,75;0,00;;
7;4110;873610/2011;Edital Cancelado;Oferta Pública;Pesquisa;CURAÇÁ;Bahia;1993,33;0,00;;
7;4111;873611/2011;Edital Cancelado;Oferta Pública;Pesquisa;CURAÇÁ;Bahia;1876,58;0,00;;
7;4112;873659/2011;Edital Cancelado;Oferta Pública;Pesquisa;JUAZEIRO;Bahia;1503,42;0,00;;
7;4113;873662/2011;Edital Cancelado;Oferta Pública;Pesquisa;CURAÇÁ;Bahia;842,28;0,00;;
7;4114;873664/2011;Edital Cancelado;Oferta Pública;Pesquisa;CURAÇÁ;Bahia;615,98;0,00;;
7;4115;873867/2011;Edital Cancelado;Oferta Pública;Pesquisa;IBOTIRAMA;Bahia;472,99;0,00;;
7;4116;873930/2011;Edital Cancelado;Oferta Pública;Pesquisa;IBIPITANGA;Bahia;1753,55;0,00;;
7;4117;873933/2011;Edital Cancelado;Oferta Pública;Pesquisa;IBIPITANGA;Bahia;1911,67;0,00;;
7;4118;874112/2011;Edital Cancelado;Oferta Pública;Lavra-Concessão;FEIRA DE SANTANA;Bahia;49,05;0,00;;
7;4119;874152/2011;Edital Cancelado;Oferta Pública;Lavra-Concessão;ARAÇÁS;Bahia;48,98;0,00;;
7;4120;874204/2011;Edital Cancelado;Oferta Pública;Pesquisa;IPUPIARA;Bahia;243,82;0,00;;
7;4121;874664/2011;Edital Cancelado;Oferta Pública;Pesquisa;JANDAÍRA;Bahia;4,82;0,00;;
7;4122;874766/2011;Edital Cancelado;Oferta Pública;Pesquisa;LIVRAMENTO DE NOSSA SENHORA;Bahia;1416,72;0,00;;
7;4123;874835/2008;Edital Cancelado;Oferta Pública;Pesquisa;JAGUARIPE;Bahia;1754,00;0,00;;
7;4124;875200/2007;Edital Cancelado;Oferta Pública;Pesquisa;CURAÇÁ;Bahia;2000,00;0,00;;
7;4125;878001/2015;Edital Cancelado;Oferta Pública;Pesquisa;ITAPORANGA D'AJUDA;Sergipe;49,51;0,00;;
7;4126;878001/2016;Edital Cancelado;Oferta Pública;Pesquisa;ESTÂNCIA;Sergipe;3,05;0,00;;
7;4127;878037/2005;Edital Cancelado;Oferta Pública;Lavra-Concessão;UMBAÚBA;Sergipe;50,00;0,00;;
7;4128;878042/2018;Edital Cancelado;Oferta Pública;Pesquisa;SÃO CRISTÓVÃO;Sergipe;49,23;0,00;;
7;4129;878045/2005;Edital Cancelado;Oferta Pública;Pesquisa;ITABAIANA;Sergipe;4,94;0,00;;
7;4130;878045/2019;Edital Cancelado;Oferta Pública;Pesquisa;AREIA BRANCA;Sergipe;774,35;0,00;;
7;4131;878050/2019;Edital Cancelado;Oferta Pública;Pesquisa;MALHADOR;Sergipe;599,48;0,00;;
7;4132;878057/2019;Edital Cancelado;Oferta Pública;Pesquisa;LAGARTO;Sergipe;5,55;0,00;;
7;4133;878084/2016;Edital Cancelado;Oferta Pública;Pesquisa;GARARU;Sergipe;55,79;0,00;;
7;4134;878100/2017;Edital Cancelado;Oferta Pública;Pesquisa;NOSSA SENHORA DO SOCORRO;Sergipe;18,69;0,00;;
7;4135;878101/2015;Edital Cancelado;Oferta Pública;Pesquisa;CAMPO DO BRITO;Sergipe;853,49;0,00;;
7;4136;878121/2013;Edital Cancelado;Oferta Pública;Pesquisa;RIBEIRÓPOLIS;Sergipe;7,91;0,00;;
7;4137;878124/2007;Edital Cancelado;Oferta Pública;Pesquisa;LARANJEIRAS;Sergipe;771,27;0,00;;
7;4138;878125/2007;Edital Cancelado;Oferta Pública;Pesquisa;LARANJEIRAS;Sergipe;862,51;0,00;;
7;4139;878133/2009;Edital Cancelado;Oferta Pública;Pesquisa;MARUIM;Sergipe;49,50;0,00;;
7;4140;878141/2014;Edital Cancelado;Oferta Pública;Pesquisa;MALHADOR;Sergipe;981,70;0,00;;
7;4141;878147/2011;Edital Cancelado;Oferta Pública;Pesquisa;POÇO REDONDO;Sergipe;1999,71;0,00;;
7;4142;878153/2011;Edital Cancelado;Oferta Pública;Pesquisa;POÇO REDONDO;Sergipe;1998,52;0,00;;
7;4143;878155/2007;Edital Cancelado;Oferta Pública;Pesquisa;ITAPORANGA D'AJUDA;Sergipe;26,18;0,00;;
7;4144;878155/2011;Edital Cancelado;Oferta Pública;Pesquisa;CANINDÉ DE SÃO FRANCISCO;Sergipe;1999,64;0,00;;
7;4145;878156/2011;Edital Cancelado;Oferta Pública;Pesquisa;CANINDÉ DE SÃO FRANCISCO;Sergipe;1997,20;0,00;;
7;4146;878158/2011;Edital Cancelado;Oferta Pública;Pesquisa;CANINDÉ DE SÃO FRANCISCO;Sergipe;1862,36;0,00;;
7;4147;878159/2011;Edital Cancelado;Oferta Pública;Pesquisa;POÇO REDONDO;Sergipe;1613,67;0,00;;
7;4148;880001/2015;Edital Cancelado;Oferta Pública;Pesquisa;PRESIDENTE FIGUEIREDO;Amazonas;239,91;0,00;;
7;4149;880007/2012;Edital Cancelado;Oferta Pública;Pesquisa;JAPURÁ;Amazonas;5360,05;0,00;;
7;4150;880012/2019;Edital Cancelado;Oferta Pública;Pesquisa;PRESIDENTE FIGUEIREDO;Amazonas;48,65;0,00;;
7;4151;880016/2017;Edital Cancelado;Oferta Pública;Pesquisa;BARCELOS;Amazonas;459,56;0,00;;
7;4152;880021/2002;Edital Cancelado;Oferta Pública;Pesquisa;MANAUS;Amazonas;49,50;0,00;;
7;4153;880021/2016;Edital Cancelado;Oferta Pública;Pesquisa;BARCELOS;Amazonas;5688,16;0,00;;
7;4154;880025/1998;Edital Cancelado;Oferta Pública;Pesquisa;IRANDUBA;Amazonas;23,28;0,00;;
7;4155;880030/2010;Edital Cancelado;Oferta Pública;Pesquisa;BARREIRINHA;Amazonas;9987,99;0,00;;
7;4156;880035/2010;Edital Cancelado;Oferta Pública;Pesquisa;BARREIRINHA;Amazonas;9979,51;0,00;;
7;4157;880037/2002;Edital Cancelado;Oferta Pública;Pesquisa;APUÍ;Amazonas;50,00;0,00;;
7;4158;880038/2002;Edital Cancelado;Oferta Pública;Pesquisa;APUÍ;Amazonas;49,99;0,00;;
7;4159;880040/2001;Edital Cancelado;Oferta Pública;Pesquisa;ITACOATIARA;Amazonas;50,00;0,00;;
7;4160;880040/2018;Edital Cancelado;Oferta Pública;Pesquisa;BARCELOS;Amazonas;1052,09;0,00;;
7;4161;880044/2010;Edital Cancelado;Oferta Pública;Pesquisa;BARREIRINHA;Amazonas;9973,46;0,00;;
7;4162;880046/2018;Edital Cancelado;Oferta Pública;Pesquisa;MANAUS;Amazonas;854,60;0,00;;
7;4163;880047/2011;Edital Cancelado;Oferta Pública;Pesquisa;APUÍ;Amazonas;5000,60;0,00;;
7;4164;880048/2017;Edital Cancelado;Oferta Pública;Pesquisa;BARCELOS;Amazonas;9716,07;0,00;;
7;4165;880050/2010;Edital Cancelado;Oferta Pública;Pesquisa;BOA VISTA DO RAMOS;Amazonas;9981,14;0,00;;
7;4166;880051/2012;Edital Cancelado;Oferta Pública;Pesquisa;MANICORÉ;Amazonas;4932,22;0,00;;
7;4167;880053/2011;Edital Cancelado;Oferta Pública;Pesquisa;AUTAZES;Amazonas;9609,82;0,00;;
7;4168;880053/2018;Edital Cancelado;Oferta Pública;Pesquisa;HUMAITÁ;Amazonas;9998,52;0,00;;
7;4169;880054/2010;Edital Cancelado;Oferta Pública;Pesquisa;BARREIRINHA;Amazonas;9987,67;0,00;;
7;4170;880054/2018;Edital Cancelado;Oferta Pública;Pesquisa;HUMAITÁ;Amazonas;9957,74;0,00;;
7;4171;880055/2011;Edital Cancelado;Oferta Pública;Pesquisa;AUTAZES;Amazonas;9948,43;0,00;;
7;4172;880061/2013;Edital Cancelado;Oferta Pública;Pesquisa;IRANDUBA;Amazonas;50,05;0,00;;
7;4173;880065/2014;Edital Cancelado;Oferta Pública;Pesquisa;APUÍ;Amazonas;9363,09;0,00;;
7;4174;880067/2018;Edital Cancelado;Oferta Pública;Pesquisa;BARCELOS;Amazonas;1405,56;0,00;;
7;4175;880073/2011;Edital Cancelado;Oferta Pública;Pesquisa;BORBA;Amazonas;9889,77;0,00;;
7;4176;880074/2011;Edital Cancelado;Oferta Pública;Pesquisa;BORBA;Amazonas;8894,53;0,00;;
7;4177;880076/2011;Edital Cancelado;Oferta Pública;Pesquisa;BORBA;Amazonas;9948,12;0,00;;
7;4178;880077/2009;Edital Cancelado;Oferta Pública;Pesquisa;MANAUS;Amazonas;0,50;0,00;;
7;4179;880078/2011;Edital Cancelado;Oferta Pública;Pesquisa;BORBA;Amazonas;9943,01;0,00;;
7;4180;880080/2010;Edital Cancelado;Oferta Pública;Pesquisa;IRANDUBA;Amazonas;2,49;0,00;;
7;4181;880081/2011;Edital Cancelado;Oferta Pública;Pesquisa;BORBA;Amazonas;9944,30;0,00;;
7;4182;880082/2014;Edital Cancelado;Oferta Pública;Pesquisa;MANAUS;Amazonas;5218,73;0,00;;
7;4183;880083/2016;Edital Cancelado;Oferta Pública;Pesquisa;PRESIDENTE FIGUEIREDO;Amazonas;48,37;0,00;;
7;4184;880084/2011;Edital Cancelado;Oferta Pública;Pesquisa;BORBA;Amazonas;9945,96;0,00;;
7;4185;880085/2017;Edital Cancelado;Oferta Pública;Pesquisa;BARCELOS;Amazonas;48,64;0,00;;
7;4186;880091/2013;Edital Cancelado;Oferta Pública;Pesquisa;JAPURÁ;Amazonas;480,93;0,00;;
7;4187;880094/2014;Edital Cancelado;Oferta Pública;Pesquisa;APUÍ;Amazonas;1000,36;0,00;;
7;4188;880096/2014;Edital Cancelado;Oferta Pública;Pesquisa;APUÍ;Amazonas;1,04;0,00;;
7;4189;880098/2004;Edital Cancelado;Oferta Pública;Pesquisa;IRANDUBA;Amazonas;3,71;0,00;;
7;4190;880107/2011;Edital Cancelado;Oferta Pública;Pesquisa;CAREIRO;Amazonas;9958,04;0,00;;
7;4191;880108/2011;Edital Cancelado;Oferta Pública;Pesquisa;BORBA;Amazonas;9949,08;0,00;;
7;4192;880109/2011;Edital Cancelado;Oferta Pública;Pesquisa;BORBA;Amazonas;9949,08;0,00;;
7;4193;880111/2011;Edital Cancelado;Oferta Pública;Pesquisa;BORBA;Amazonas;9948,71;0,00;;
7;4194;880111/2012;Edital Cancelado;Oferta Pública;Pesquisa;SANTO ANTÔNIO DO IÇÁ;Amazonas;9738,71;0,00;;
7;4195;880112/2011;Edital Cancelado;Oferta Pública;Pesquisa;BORBA;Amazonas;9950,28;0,00;;
7;4196;880114/2015;Edital Cancelado;Oferta Pública;Pesquisa;MAUÉS;Amazonas;932,82;0,00;;
7;4197;880115/2009;Edital Cancelado;Oferta Pública;Pesquisa;HUMAITÁ;Amazonas;2076,54;0,00;;
7;4198;880115/2011;Edital Cancelado;Oferta Pública;Pesquisa;BORBA;Amazonas;9950,28;0,00;;
7;4199;880116/2011;Edital Cancelado;Oferta Pública;Pesquisa;BORBA;Amazonas;9951,46;0,00;;
7;4200;880118/2011;Edital Cancelado;Oferta Pública;Pesquisa;BORBA;Amazonas;9951,45;0,00;;
7;4201;880119/2010;Edital Cancelado;Oferta Pública;Pesquisa;PRESIDENTE FIGUEIREDO;Amazonas;9578,79;0,00;;
7;4202;880120/2011;Edital Cancelado;Oferta Pública;Pesquisa;BORBA;Amazonas;9881,51;0,00;;
7;4203;880121/2011;Edital Cancelado;Oferta Pública;Pesquisa;BORBA;Amazonas;9952,62;0,00;;
7;4204;880121/2014;Edital Cancelado;Oferta Pública;Pesquisa;BARCELOS;Amazonas;852,62;0,00;;
7;4205;880122/2016;Edital Cancelado;Oferta Pública;Pesquisa;SANTA ISABEL DO RIO NEGRO;Amazonas;9687,84;0,00;;
7;4206;880125/2006;Edital Cancelado;Oferta Pública;Pesquisa;MAUÉS;Amazonas;5000,00;0,00;;
7;4207;880125/2011;Edital Cancelado;Oferta Pública;Pesquisa;BORBA;Amazonas;9872,88;0,00;;
7;4208;880126/2011;Edital Cancelado;Oferta Pública;Pesquisa;BORBA;Amazonas;9947,51;0,00;;
7;4209;880127/2011;Edital Cancelado;Oferta Pública;Pesquisa;BORBA;Amazonas;7649,54;0,00;;
7;4210;880128/2011;Edital Cancelado;Oferta Pública;Pesquisa;BORBA;Amazonas;6616,64;0,00;;
7;4211;880128/2012;Edital Cancelado;Oferta Pública;Pesquisa;SANTA ISABEL DO RIO NEGRO;Amazonas;6004,47;0,00;;
7;4212;880129/2011;Edital Cancelado;Oferta Pública;Pesquisa;BORBA;Amazonas;9785,53;0,00;;
7;4213;880129/2012;Edital Cancelado;Oferta Pública;Pesquisa;SANTA ISABEL DO RIO NEGRO;Amazonas;9720,98;0,00;;
7;4214;880130/2012;Edital Cancelado;Oferta Pública;Pesquisa;SANTA ISABEL DO RIO NEGRO;Amazonas;8690,50;0,00;;
7;4215;880134/2011;Edital Cancelado;Oferta Pública;Pesquisa;AUTAZES;Amazonas;9954,86;0,00;;
7;4216;880135/2006;Edital Cancelado;Oferta Pública;Pesquisa;URUCARÁ;Amazonas;9655,35;0,00;;
7;4217;880135/2011;Edital Cancelado;Oferta Pública;Pesquisa;AUTAZES;Amazonas;9954,86;0,00;;
7;4218;880135/2012;Edital Cancelado;Oferta Pública;Pesquisa;SANTA ISABEL DO RIO NEGRO;Amazonas;9852,84;0,00;;
7;4219;880136/2006;Edital Cancelado;Oferta Pública;Pesquisa;URUCARÁ;Amazonas;9721,55;0,00;;
7;4220;880136/2011;Edital Cancelado;Oferta Pública;Pesquisa;AUTAZES;Amazonas;9954,86;0,00;;
7;4221;880137/2014;Edital Cancelado;Oferta Pública;Pesquisa;BARCELOS;Amazonas;968,70;0,00;;
7;4222;880138/2016;Edital Cancelado;Oferta Pública;Pesquisa;CARAUARI;Amazonas;1,90;0,00;;
7;4223;880139/2011;Edital Cancelado;Oferta Pública;Pesquisa;AUTAZES;Amazonas;9959,05;0,00;;
7;4224;880140/2011;Edital Cancelado;Oferta Pública;Pesquisa;AUTAZES;Amazonas;9583,74;0,00;;
7;4225;880141/2011;Edital Cancelado;Oferta Pública;Pesquisa;AUTAZES;Amazonas;9957,00;0,00;;
7;4226;880144/2011;Edital Cancelado;Oferta Pública;Pesquisa;CAREIRO;Amazonas;9958,04;0,00;;
7;4227;880146/2012;Edital Cancelado;Oferta Pública;Pesquisa;MANICORÉ;Amazonas;9998,03;0,00;;
7;4228;880147/2011;Edital Cancelado;Oferta Pública;Pesquisa;CAREIRO;Amazonas;9958,04;0,00;;
7;4229;880148/2014;Edital Cancelado;Oferta Pública;Pesquisa;BARCELOS;Amazonas;4105,58;0,00;;
7;4230;880149/2011;Edital Cancelado;Oferta Pública;Pesquisa;CAREIRO;Amazonas;9958,04;0,00;;
7;4231;880151/2011;Edital Cancelado;Oferta Pública;Pesquisa;CAREIRO;Amazonas;8346,63;0,00;;
7;4232;880153/2014;Edital Cancelado;Oferta Pública;Pesquisa;APUÍ;Amazonas;9902,52;0,00;;
7;4233;880155/2014;Edital Cancelado;Oferta Pública;Pesquisa;APUÍ;Amazonas;8047,55;0,00;;
7;4234;880156/2011;Edital Cancelado;Oferta Pública;Pesquisa;BORBA;Amazonas;9954,86;0,00;;
7;4235;880157/2011;Edital Cancelado;Oferta Pública;Pesquisa;BORBA;Amazonas;9954,86;0,00;;
7;4236;880158/2011;Edital Cancelado;Oferta Pública;Pesquisa;BORBA;Amazonas;9954,86;0,00;;
7;4237;880171/2011;Edital Cancelado;Oferta Pública;Pesquisa;AUTAZES;Amazonas;9957,00;0,00;;
7;4238;880174/2016;Edital Cancelado;Oferta Pública;Pesquisa;MANAUS;Amazonas;23,49;0,00;;
7;4239;880175/2006;Edital Cancelado;Oferta Pública;Pesquisa;ITACOATIARA;Amazonas;4,10;0,00;;
7;4240;880176/2011;Edital Cancelado;Oferta Pública;Pesquisa;CAREIRO;Amazonas;9959,05;0,00;;
7;4241;880177/2011;Edital Cancelado;Oferta Pública;Pesquisa;CAREIRO;Amazonas;9959,05;0,00;;
7;4242;880178/2012;Edital Cancelado;Oferta Pública;Pesquisa;HUMAITÁ;Amazonas;9386,95;0,00;;
7;4243;880180/2011;Edital Cancelado;Oferta Pública;Pesquisa;CAREIRO;Amazonas;9959,05;0,00;;
7;4244;880180/2012;Edital Cancelado;Oferta Pública;Pesquisa;HUMAITÁ;Amazonas;9365,42;0,00;;
7;4245;880181/2011;Edital Cancelado;Oferta Pública;Pesquisa;CAREIRO;Amazonas;9960,04;0,00;;
7;4246;880182/2011;Edital Cancelado;Oferta Pública;Pesquisa;CAREIRO;Amazonas;5701,71;0,00;;
7;4247;880183/2011;Edital Cancelado;Oferta Pública;Pesquisa;CAREIRO;Amazonas;9337,15;0,00;;
7;4248;880184/2011;Edital Cancelado;Oferta Pública;Pesquisa;CAREIRO;Amazonas;9353,88;0,00;;
7;4249;880184/2012;Edital Cancelado;Oferta Pública;Pesquisa;SÃO GABRIEL DA CACHOEIRA;Amazonas;1898,01;0,00;;
7;4250;880190/2011;Edital Cancelado;Oferta Pública;Pesquisa;AUTAZES;Amazonas;9959,05;0,00;;
7;4251;880194/2011;Edital Cancelado;Oferta Pública;Pesquisa;CAREIRO;Amazonas;9955,94;0,00;;
7;4252;880195/2007;Edital Cancelado;Oferta Pública;Pesquisa;PRESIDENTE FIGUEIREDO;Amazonas;993,37;0,00;;
7;4253;880195/2011;Edital Cancelado;Oferta Pública;Pesquisa;CAREIRO;Amazonas;9955,94;0,00;;
7;4254;880220/2013;Edital Cancelado;Oferta Pública;Pesquisa;BARCELOS;Amazonas;477,09;0,00;;
7;4255;880224/2012;Edital Cancelado;Oferta Pública;Pesquisa;APUÍ;Amazonas;9539,14;0,00;;
7;4256;880228/2012;Edital Cancelado;Oferta Pública;Pesquisa;HUMAITÁ;Amazonas;9113,19;0,00;;
7;4257;880229/2012;Edital Cancelado;Oferta Pública;Pesquisa;HUMAITÁ;Amazonas;7950,66;0,00;;
7;4258;880230/2012;Edital Cancelado;Oferta Pública;Pesquisa;HUMAITÁ;Amazonas;9052,99;0,00;;
7;4259;880233/2011;Edital Cancelado;Oferta Pública;Pesquisa;SÃO GABRIEL DA CACHOEIRA;Amazonas;9934,59;0,00;;
7;4260;880233/2012;Edital Cancelado;Oferta Pública;Pesquisa;MANICORÉ;Amazonas;9159,30;0,00;;
7;4261;880236/2012;Edital Cancelado;Oferta Pública;Pesquisa;HUMAITÁ;Amazonas;7719,65;0,00;;
7;4262;880238/2012;Edital Cancelado;Oferta Pública;Pesquisa;HUMAITÁ;Amazonas;106,54;0,00;;
7;4263;880239/2012;Edital Cancelado;Oferta Pública;Pesquisa;HUMAITÁ;Amazonas;9156,62;0,00;;
7;4264;880240/2012;Edital Cancelado;Oferta Pública;Pesquisa;HUMAITÁ;Amazonas;3,32;0,00;;
7;4265;880241/2011;Edital Cancelado;Oferta Pública;Pesquisa;BARCELOS;Amazonas;9436,38;0,00;;
7;4266;880248/2012;Edital Cancelado;Oferta Pública;Pesquisa;IRANDUBA;Amazonas;6,03;0,00;;
7;4267;880267/2013;Edital Cancelado;Oferta Pública;Pesquisa;MANAUS;Amazonas;5,40;0,00;;
7;4268;880284/2013;Edital Cancelado;Oferta Pública;Pesquisa;SÃO SEBASTIÃO DO UATUMÃ;Amazonas;999,74;0,00;;
7;4269;880286/2007;Edital Cancelado;Oferta Pública;Pesquisa;PRESIDENTE FIGUEIREDO;Amazonas;531,00;0,00;;
7;4270;880290/2010;Edital Cancelado;Oferta Pública;Pesquisa;MANICORÉ;Amazonas;9754,17;0,00;;
7;4271;880298/2009;Edital Cancelado;Oferta Pública;Pesquisa;MANAUS;Amazonas;1,85;0,00;;
7;4272;880300/2011;Edital Cancelado;Oferta Pública;Pesquisa;MAUÉS;Amazonas;7157,59;0,00;;
7;4273;880308/1994;Edital Cancelado;Oferta Pública;Pesquisa;URUCARÁ;Amazonas;10000,00;0,00;;
7;4274;880334/2011;Edital Cancelado;Oferta Pública;Pesquisa;LÁBREA;Amazonas;5391,51;0,00;;
7;4275;880356/2010;Edital Cancelado;Oferta Pública;Pesquisa;SÃO SEBASTIÃO DO UATUMÃ;Amazonas;843,82;0,00;;
7;4276;880376/2010;Edital Cancelado;Oferta Pública;Pesquisa;IRANDUBA;Amazonas;44,72;0,00;;
7;4277;880399/2010;Edital Cancelado;Oferta Pública;Pesquisa;LÁBREA;Amazonas;9964,65;0,00;;
7;4278;880401/2010;Edital Cancelado;Oferta Pública;Pesquisa;LÁBREA;Amazonas;9997,89;0,00;;
7;4279;880403/2010;Edital Cancelado;Oferta Pública;Pesquisa;LÁBREA;Amazonas;9997,31;0,00;;
7;4280;880410/2009;Edital Cancelado;Oferta Pública;Pesquisa;BORBA;Amazonas;9947,29;0,00;;
7;4281;880411/2008;Edital Cancelado;Oferta Pública;Pesquisa;AUTAZES;Amazonas;9992,74;0,00;;
7;4282;880412/2009;Edital Cancelado;Oferta Pública;Pesquisa;BORBA;Amazonas;9226,69;0,00;;
7;4283;880418/2008;Edital Cancelado;Oferta Pública;Pesquisa;ITACOATIARA;Amazonas;5737,98;0,00;;
7;4284;880437/2011;Edital Cancelado;Oferta Pública;Pesquisa;BORBA;Amazonas;9420,69;0,00;;
7;4285;880440/2009;Edital Cancelado;Oferta Pública;Pesquisa;BARCELOS;Amazonas;5078,81;0,00;;
7;4286;880458/2011;Edital Cancelado;Oferta Pública;Pesquisa;BARCELOS;Amazonas;8602,42;0,00;;
7;4287;880505/2011;Edital Cancelado;Oferta Pública;Pesquisa;IRANDUBA;Amazonas;71,16;0,00;;
7;4288;880513/2008;Edital Cancelado;Oferta Pública;Pesquisa;MAUÉS;Amazonas;9417,28;0,00;;
7;4289;880519/2011;Edital Cancelado;Oferta Pública;Pesquisa;NOVO ARIPUANÃ;Amazonas;1332,55;0,00;;
7;4290;880550/2008;Edital Cancelado;Oferta Pública;Pesquisa;ITACOATIARA;Amazonas;9240,78;0,00;;
7;4291;880714/1985;Edital Cancelado;Oferta Pública;Pesquisa;PRESIDENTE FIGUEIREDO;Amazonas;10000,00;0,00;;
7;4292;880785/2008;Edital Cancelado;Oferta Pública;Pesquisa;HUMAITÁ;Amazonas;9959,92;0,00;;
7;4293;881881/1984;Edital Cancelado;Oferta Pública;Pesquisa;MACHADINHO D'OESTE;Rondônia;10000,00;0,00;;
7;4294;884005/2015;Edital Cancelado;Oferta Pública;Pesquisa;AMAJARI;Roraima;4882,24;0,00;;
7;4295;884038/2014;Edital Cancelado;Oferta Pública;Pesquisa;CANTÁ;Roraima;3222,11;0,00;;
7;4296;884040/2014;Edital Cancelado;Oferta Pública;Pesquisa;CARACARAÍ;Roraima;10,08;0,00;;
7;4297;884042/2016;Edital Cancelado;Oferta Pública;Pesquisa;ALTO ALEGRE;Roraima;2657,84;0,00;;
7;4298;884044/2009;Edital Cancelado;Oferta Pública;Pesquisa;CARACARAÍ;Roraima;49,65;0,00;;
7;4299;884048/2014;Edital Cancelado;Oferta Pública;Pesquisa;CANTÁ;Roraima;9907,51;0,00;;
